<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>,<OI>
CC_VNINDEX,20231123,29248,19158515101800,1344829898200,33797,70688400,106915300
CC_HNX-INDEX,20231123,74063,2664706291400,114597348900,75684,152648000,229264200
CC_VNINDEX,20231122,452887,17384917647750,2819302352250,430820,1518089000,1556511800
CC_HNX-INDEX,20231122,63390,1916147088000,126178701500,64556,145398300,169787700
CC_VNINDEX,20231121,347393,12681398550000,2176336450000,383644,1151107400,1286960800
CC_HNX-INDEX,20231121,61752,1928941425900,149408210000,62516,144078300,165386000
CC_VNINDEX,20231120,460793,15120919466970,1775909533030,344872,1463451400,1302285200
CC_HNX-INDEX,20231120,69101,1846565194400,149157861800,54321,151808000,147123500
CC_VNINDEX,20231117,626612,22779453755250,1521635244750,520010,1919991300,2140946900
CC_HNX-INDEX,20231117,91608,2813075052100,289549867000,80796,190182300,229147600
CC_VNINDEX,20231116,28067,12724738683700,1966756316300,25052,66653500,78495000
CC_HNX-INDEX,20231116,65905,2061611531400,326448146800,55173,174097900,165217700
CC_VNINDEX,20231115,371434,18365906598970,1277430401030,515599,1416475300,1850575100
CC_HNX-INDEX,20231115,60657,2060666225100,236924050000,74075,148387100,194882000
CC_VNINDEX,20231114,388303,15746989448700,1230044551300,427585,1362283000,1562063800
CC_HNX-INDEX,20231114,57412,1535866982600,177716703500,57742,135017300,150034900
CC_VNINDEX,20231113,399952,14653405385750,1359479614250,375705,1305728200,1351390700
CC_HNX-INDEX,20231113,64830,1733025076500,97628780000,47366,135599300,144652900
CC_VNINDEX,20231110,539915,18965604446370,1778106553630,454714,1762768800,1669013200
CC_HNX-INDEX,20231110,82840,2297099651400,119406358400,62862,174304500,184065100
CC_VNINDEX,20231109,504580,20648704685750,1329715314250,497951,1846351700,1724994900
CC_HNX-INDEX,20231109,73891,2409525582500,21409280000,72526,171981700,194822300
CC_VNINDEX,20231108,436277,17270309904800,1112963095200,404070,1736920900,1287624900
CC_HNX-INDEX,20231108,65692,2265166536600,23033150000,60518,188935000,147693700
CC_VNINDEX,20231107,24090,10639769318550,1881797681450,23828,59687400,72095900
CC_HNX-INDEX,20231107,59407,0,0,51852,142490200,137602600
CC_VNINDEX,20231106,322175,11040694,3016384723850,324437,1132365800,1072975200
CC_HNX-INDEX,20231106,45396,1304544198200,49952830000,47132,128757000,119220500
CC_VNINDEX,20231103,407744,14432409934600,928427065400,406150,1361673800,1358456800
CC_HNX-INDEX,20231103,62431,1578390547500,59667258000,56759,142143200,147947200
CC_VNINDEX,20231102,0,13782640383550,842764616450,0,0,0
CC_HNX-INDEX,20231102,54440,2038393791400,141302579000,58399,157468400,140714600
CC_VNINDEX,20231101,356661,11140182152110,1903010847890,278624,1107379500,974283800
CC_HNX-INDEX,20231101,49024,1440617980900,61282345500,41095,149435700,116736400
CC_VNINDEX,20231031,400177,13659615714200,1205872285800,309261,1140425500,1241225400
CC_HNX-INDEX,20231031,63016,1816124144500,98265340000,44402,134483600,141382600
CC_VNINDEX,20231030,284463,8903599822500,1216383177500,231055,738181100,837523800
CC_HNX-INDEX,20231030,45865,1205747108500,278929316000,35690,90236800,106084300
CC_VNINDEX,20231027,378042,12379167233180,1320889766820,329537,1182446400,1072459200
CC_VNINDEX,20231026,577902,22202415023650,1013937976350,324041,1444593800,1774054600
CC_HNX-INDEX,20231026,103274,3135245457200,280545030000,52280,195118300,214952300
CC_VNINDEX,20231025,25773,9692923169100,1302469830900,22638,53445100,68779900
CC_HNX-INDEX,20231025,49725,1353138558800,283749056500,45965,106538900,133159100
CC_VNINDEX,20231024,285603,9109935016990,1299375983010,268408,876049200,866536100
CC_HNX-INDEX,20231024,45072,1202881798500,82103810000,40256,101639400,105472100
CC_VNINDEX,20231023,349860,10110022017150,1966316982850,255600,877572900,954444000
CC_HNX-INDEX,20231023,51571,1238120634800,131088157800,42499,96748600,110920300
CC_VNINDEX,20231020,414505,12391725192450,1779051807550,302038,1178033200,1032942200
CC_HNX-INDEX,20231020,62091,1773456214000,65306286100,45791,141268900,115312800
CC_VNINDEX,20231019,436968,12695442072250,934315927750,288536,1171873400,1101396000
CC_HNX-INDEX,20231019,61975,1445713260900,106859621000,40780,120264600,112315900
CC_VNINDEX,20231018,553306,19692093385900,1955997614100,372785,1483171800,1529484800
CC_HNX-INDEX,20231018,79226,2568133456700,36746162100,56403,170035700,165005800
CC_VNINDEX,20231017,337960,12712950725950,915922274050,286477,884650200,1076288000
CC_HNX-INDEX,20231017,52995,1944891751600,63849063600,47785,113422600,146761400
CC_VNINDEX,20231016,411879,14206182350800,1012745649200,318041,1046172500,1154982100
CC_HNX-INDEX,20231016,60503,1932495299400,327790412600,52534,120812100,141653100
CC_VNINDEX,20231013,442972,13191341407550,514956592450,317520,1162181700,1111830600
CC_HNX-INDEX,20231013,65199,1926361414800,57679351000,53430,142010300,136894900
CC_VNINDEX,20231012,384683,13898051994550,517213005450,391770,1091252500,1244257900
CC_HNX-INDEX,20231012,59028,2041063744300,55353921000,63207,136124500,161982600
CC_VNINDEX,20231011,342642,11251464834400,937550165600,307735,1028565500,962335200
CC_HNX-INDEX,20231011,55904,1819934485100,62783238900,52642,150748800,135667300
CC_VNINDEX,20231010,370008,14195098216300,1143752783700,386010,1117072800,1197531100
CC_HNX-INDEX,20231010,59674,1803431873600,44037958600,58964,132835300,151534600
CC_VNINDEX,20231009,332231,12309679276500,1454617723500,316332,1006273100,983076200
CC_HNX-INDEX,20231009,54274,1511086585300,33755944300,49059,123326700,120111200
CC_VNINDEX,20231006,379035,12466909414750,327108585250,321204,1147746600,1048943600
CC_HNX-INDEX,20231006,55123,1326034211500,113122321100,43281,115742600,108305100
CC_VNINDEX,20231005,361251,11666998774480,1343422225520,323314,970912200,1077802900
CC_HNX-INDEX,20231005,52455,1366555138700,61693574000,45321,107399700,119269100
CC_VNINDEX,20231004,434724,14054158255020,872299744980,337180,1342667200,1131455000
CC_HNX-INDEX,20231004,66546,1737581872300,115825073200,47837,147886200,119733600
CC_VNINDEX,20231003,609861,19759492796400,1248119203600,350359,1487456300,1615860900
CC_HNX-INDEX,20231003,89223,2550852500800,48845651500,52872,162987800,179134500
CC_VNINDEX,20231002,315335,10069001340990,1278025659010,288947,880024500,907673300
CC_HNX-INDEX,20231002,48763,1285811862100,133835618600,41967,104276300,112427400
CC_VNINDEX,20230929,366529,12008028180010,1942601819990,320585,974991200,1083671900
CC_HNX-INDEX,20230929,52362,1519089399000,225729061400,46955,116659700,135374700
CC_VNINDEX,20230928,462379,14705268872760,1189452127240,334804,1198480100,1236227800
CC_HNX-INDEX,20230928,61341,1772399943800,14857026500,45378,123279200,132134300
CC_VNINDEX,20230927,508060,16314759497440,1740620502560,375790,1489295900,1300414100
CC_HNX-INDEX,20230927,68192,1810833091800,276382656300,49687,155259800,125559500
CC_VNINDEX,20230926,592340,19952934177710,1636279822290,439315,1740446700,1608918100
CC_HNX-INDEX,20230926,80205,2123069093700,112835142300,58047,171320000,158087700
CC_VNINDEX,20230925,547117,21653195711150,1787435288850,417338,1390534500,1791249900
CC_HNX-INDEX,20230925,77072,2373194905100,340455116900,55047,141656400,190404300
CC_VNINDEX,20230922,882406,30282561439260,2050926560740,468229,2126956300,2239257700
CC_HNX-INDEX,20230922,117328,3348430192300,53324832200,63450,218911200,227082000
CC_VNINDEX,20230921,580862,21643204622400,1240364377600,464004,1528574500,1745571000
CC_HNX-INDEX,20230921,72667,2249352697200,138436558300,54433,130321500,165621800
CC_VNINDEX,20230920,34077,18038130254600,2324413745400,34751,84981600,98882900
CC_HNX-INDEX,20230920,59362,1695261209000,260302839800,51307,113232400,124558000
CC_VNINDEX,20230919,37663,20485554883520,2713744116480,32371,84567800,97020900
CC_HNX-INDEX,20230919,68753,0,0,48809,120160300,130684500
CC_VNINDEX,20230918,35325,17480616403450,2237759596550,32020,79497700,98422700
CC_HNX-INDEX,20230918,58281,1619923631900,352991295200,42376,108656400,129817400
CC_VNINDEX,20230915,537301,20261574766300,1322599233700,420409,1558220300,1663728600
CC_VNINDEX,20230914,771514,25378982639450,1600923360550,472333,1941022300,2081402100
CC_HNX-INDEX,20230914,89908,2576605983300,231339174500,58499,159305100,178335300
CC_VNINDEX,20230913,676813,27622265709570,2133947290430,582977,1928154400,2261590400
CC_HNX-INDEX,20230913,79587,2514200651700,250818465500,72002,150406800,193234500
CC_VNINDEX,20230912,590946,20400705422130,2555413577870,435053,1762610900,1669699200
CC_HNX-INDEX,20230912,70959,1925235764400,211906296100,55803,148628000,141737900
CC_VNINDEX,20230911,795791,29865493044300,1903545955700,566000,1974332400,2429767400
CC_HNX-INDEX,20230911,88890,2602501876200,102974155000,71972,159367100,205060900
CC_VNINDEX,20230908,593666,22648573874360,3683986125640,496455,1759768700,1820172400
CC_HNX-INDEX,20230908,80513,1997596394600,64627447200,66419,155409900,179196900
CC_VNINDEX,20230907,666203,23916970987430,850684012570,556237,1946477200,2082589700
CC_HNX-INDEX,20230907,83026,2288186766700,64083047800,72356,168162200,191199400
CC_VNINDEX,20230906,662247,23699911854760,1523449145240,523666,2057519000,1939121700
CC_HNX-INDEX,20230906,77532,2085071465800,325996713900,68549,159812600,177042700
CC_VNINDEX,20230905,531239,21800314762950,2764298237050,487148,1727540800,1773853100
CC_HNX-INDEX,20230905,74142,2118581396900,159830462400,70322,159125200,177014500
CC_VNINDEX,20230904,0,0,1017203335390,0,0,0
CC_VNINDEX,20230901,0,0,0,0,0,0
CC_VNINDEX,20230831,515223,19932127498900,1421533501100,507701,1656562900,1759053500
CC_HNX-INDEX,20230831,62953,1947887248900,48578033000,65597,140155900,166331500
CC_VNINDEX,20230830,516474,19651999223320,1258366776680,470352,1597975600,1644043600
CC_HNX-INDEX,20230830,69465,1846831207100,156612299600,58051,142506300,157752600
CC_VNINDEX,20230829,506008,20018956328300,1953315671700,487357,1638527000,1757082900
CC_HNX-INDEX,20230829,71091,2051216345300,258737527200,67104,155800700,172555800
CC_VNINDEX,20230828,414822,17236181080010,0,422641,1418907300,1418153800
CC_HNX-INDEX,20230828,67677,1752311439400,396577992100,57853,150506000,158713000
CC_HNX-INDEX,20230826,64838,0,0,63492,141474600,162965000
CC_VNINDEX,20230825,508362,18855647619450,0,436558,1507711000,1633032700
CC_VNINDEX,20230824,438455,17239706028710,1150181971290,414983,1541041900,1385845200
CC_HNX-INDEX,20230824,66593,1823073276700,424551793500,56558,167915200,147456000
CC_VNINDEX,20230823,428312,14866841170870,2310822829130,361152,1262165300,1384166000
CC_HNX-INDEX,20230823,60571,1230746213600,44669009100,49275,108285900,139498900
CC_VNINDEX,20230822,633673,19959062138160,1752753861840,442582,1935123800,1724688000
CC_HNX-INDEX,20230822,82090,2049602268200,89203407500,59283,175306400,163817600
CC_VNINDEX,20230821,585429,20344749975820,1822776024180,459316,1847051500,1847581300
CC_HNX-INDEX,20230821,77448,1960409449500,158269526800,62406,178815500,157276300
CC_VNINDEX,20230818,850961,34907945211090,1063460788910,616138,2229634900,3103707600
CC_HNX-INDEX,20230818,127057,4171274686300,7254000000,96208,254993800,315815600
CC_VNINDEX,20230817,597074,23722705644620,1776270355380,534736,1713452000,2109785800
CC_HNX-INDEX,20230817,89588,2442001942700,51256164000,73211,178541000,216266800
CC_VNINDEX,20230816,524372,19055996419510,1861494580490,420657,1569693600,1701584400
CC_HNX-INDEX,20230816,81334,2001255512200,97973060600,67303,151244400,175339200
CC_VNINDEX,20230815,531189,17711773186170,1499729813830,459405,1537778700,1738054600
CC_HNX-INDEX,20230815,84950,2161725569400,81962860000,69232,173183900,191322600
CC_VNINDEX,20230814,539744,22022806757080,0,501226,1866948500,1875840100
CC_HNX-INDEX,20230814,81428,2341231328800,71227000000,71153,195878500,200395100
CC_VNINDEX,20230811,60951,20700525056130,577479943870,45877,189804300,191152800
CC_HNX-INDEX,20230811,66664,1724949396600,143494260000,48528,163362300,165280500
CC_VNINDEX,20230810,51572,19577743384340,642838615660,49711,127652000,156306400
CC_HNX-INDEX,20230810,70232,2050261808900,294726500000,58855,171691300,211935000
CC_VNINDEX,20230809,53373,19924861532440,1774688467560,50127,143698600,147940400
CC_HNX-INDEX,20230809,67235,1813698049000,71455100000,57011,186148500,196993600
CC_VNINDEX,20230808,55025,21269083786770,1938478213230,54146,149839300,161166900
CC_HNX-INDEX,20230808,74396,2632754385000,128677300000,69906,219201200,235263900
CC_VNINDEX,20230807,51245,22003815246530,4529002753470,52561,138770000,152860100
CC_HNX-INDEX,20230807,61470,1952518220800,171746500000,61223,173302600,196959500
CC_VNINDEX,20230804,529575,22079067554610,1015103445390,477526,2041764200,1895783900
CC_HNX-INDEX,20230804,70776,1809095233900,22973564000,63229,165897800,169909500
CC_VNINDEX,20230803,621388,20461780298140,1120632701860,452659,1761578100,1920789000
CC_HNX-INDEX,20230803,71637,1743852696800,47942100000,57247,148598700,173679000
CC_VNINDEX,20230802,532005,17143245358010,1999298641990,416763,1715611400,1629564400
CC_HNX-INDEX,20230802,68920,1560455226000,74736874400,58781,150081200,161981400
CC_VNINDEX,20230801,658510,24938463578560,1417893421440,502227,1917919400,2238362600
CC_HNX-INDEX,20230801,83668,2611050200000,59252400000,74123,185923300,226313100
CC_VNINDEX,20230731,629510,22454201883280,1643035116720,521325,1993818600,2041924500
CC_HNX-INDEX,20230731,71775,1828224921900,129356930000,67521,170650800,185718700
CC_VNINDEX,20230728,569977,20575648844790,1340813155210,506789,1983564500,1962482700
CC_HNX-INDEX,20230728,73742,1921491742200,67125431200,69364,180381000,194597200
CC_VNINDEX,20230727,44162,20936494367720,1758965632280,39568,97538500,122691700
CC_HNX-INDEX,20230727,60382,1745800806900,251208500000,56212,155986700,184277600
CC_VNINDEX,20230726,41368,16647496602650,1303152397350,38048,92065800,119575600
CC_HNX-INDEX,20230726,50182,1229753386700,52692914000,46422,124296300,151306900
CC_VNINDEX,20230725,553102,18592814950050,1543112049950,471986,1643107600,1865119400
CC_HNX-INDEX,20230725,73669,1744992015200,112865158300,69596,156519200,193142000
CC_VNINDEX,20230724,530035,18688035638350,1346482361650,512269,1812374300,1827612000
CC_HNX-INDEX,20230724,75850,2043784204000,56737100000,69125,187890600,192092200
CC_VNINDEX,20230721,466808,18450995340100,1816116659900,466273,1666297700,1716791800
CC_HNX-INDEX,20230721,63300,1443286591800,19410000000,59088,144308100,165847300
CC_VNINDEX,20230720,491706,15475167801450,870354198550,354808,1479903800,1408007100
CC_HNX-INDEX,20230720,69061,1402511929900,150999251200,53161,144753000,145744400
CC_VNINDEX,20230719,488761,15498391317450,2187117682550,413445,1411087700,1711532500
CC_HNX-INDEX,20230719,72091,1627806979400,46563996000,57015,149804400,165184800
CC_VNINDEX,20230718,477605,14914771602050,1845272397950,406976,1455427800,1558786100
CC_HNX-INDEX,20230718,67216,1474560520200,127943080000,61912,145405500,174513600
CC_VNINDEX,20230717,469453,16810458860810,1736174139190,468621,1514331700,1672000100
CC_HNX-INDEX,20230717,72721,1759791268900,26979438000,67910,164970100,184981700
CC_VNINDEX,20230714,544736,19328999902400,1542981097600,497288,1723361100,1909003800
CC_HNX-INDEX,20230714,73244,1580714940800,56497800000,63314,154685700,179550100
CC_VNINDEX,20230713,424298,15494610431950,1165477568050,447832,1431360600,1563641300
CC_HNX-INDEX,20230713,75697,1568120084600,164868600000,66247,154783600,167558000
CC_VNINDEX,20230712,463737,14380759115950,2186124884050,378229,1294490200,1475341800
CC_HNX-INDEX,20230712,74858,1520235380900,167481210000,60398,150664200,164426300
CC_VNINDEX,20230711,462243,16906268272850,2124381727150,473801,1508365700,1702464500
CC_HNX-INDEX,20230711,71156,1732772346200,132187400000,66628,151724100,186933200
CC_VNINDEX,20230710,415598,16859754633800,1485224366200,451488,1445346400,1535004900
CC_VNINDEX,20230707,461152,14156386707900,2128954292100,373973,1438134900,1334445000
CC_HNX-INDEX,20230707,68001,1361984011400,131043930000,52017,132061200,135526100
CC_VNINDEX,20230706,551794,17364901083900,1195950916100,375557,1493983200,1689695300
CC_HNX-INDEX,20230706,73861,1698522270100,197988950000,52882,145050900,178757100
CC_VNINDEX,20230705,399352,15276748807750,1837859192250,421605,1282566200,1562598200
CC_HNX-INDEX,20230705,62484,1374473916600,178765720000,60382,124679500,172585800
CC_VNINDEX,20230704,386725,12888583094300,1719529905700,320296,1257974300,1258923900
CC_HNX-INDEX,20230704,66416,1556222123900,408239479600,57614,159873700,165183600
CC_VNINDEX,20230703,342170,9707506363800,1066561636200,274813,992879400,1053472900
CC_HNX-INDEX,20230703,51652,1040364737400,113985520000,51447,117800700,157850800
CC_VNINDEX,20230630,380514,10473983186300,2137524813700,298081,1090539500,1160229100
CC_VNINDEX,20230629,524335,15878314147660,1464921852340,380506,1490976700,1652767300
CC_HNX-INDEX,20230629,63133,1585684236500,238070984000,59959,126112100,210499600
CC_VNINDEX,20230628,438355,15018343246600,2162533753400,415143,1501120600,1659753500
CC_HNX-INDEX,20230628,53119,1297051010100,417450294200,63439,121508800,211755600
CC_VNINDEX,20230627,409700,12764886293500,1863086706500,360789,1322817400,1373922700
CC_HNX-INDEX,20230627,52799,1230052244100,138016398000,60700,115513900,185959900
CC_VNINDEX,20230626,606539,18313562377550,2049182622450,400395,1811781200,1793850100
CC_HNX-INDEX,20230626,83928,1929986596900,151595626000,67566,166935000,230469600
CC_VNINDEX,20230623,0,16701847265600,1491446734400,0,0,0
CC_HNX-INDEX,20230623,85302,2100120261300,221408871700,63932,173724600,198289600
CC_VNINDEX,20230622,40138,16240635215800,2095145784200,46511,101209600,132891900
CC_HNX-INDEX,20230622,59520,1858933223500,111461687600,57748,157700100,186746300
CC_VNINDEX,20230621,424148,15536029110200,1950090889800,417654,1544622300,1565214000
CC_HNX-INDEX,20230621,64934,1749475062600,370256540000,62121,152550700,166288400
CC_VNINDEX,20230620,370045,11228000108700,2341080891300,315042,1250275400,1158996200
CC_VNINDEX,20230619,433536,12464535437470,1852584562530,324454,1335316400,1389641000
CC_HNX-INDEX,20230619,77577,1910508942400,146537830200,54550,163338600,187187400
CC_VNINDEX,20230616,470789,20355646267050,2069466732950,472889,1806204300,2128012900
CC_HNX-INDEX,20230616,68082,2193292946000,264207550000,71103,171789200,209318300
CC_VNINDEX,20230615,39444,12248786707350,1016596292650,33072,94962600,106113300
CC_HNX-INDEX,20230615,51305,1555973694500,56004235900,44742,142481000,143872300
CC_VNINDEX,20230614,41585,15155825230150,1974876769850,45473,104537200,144529700
CC_HNX-INDEX,20230614,56502,1775228098600,243633630000,58690,153687800,197620200
CC_VNINDEX,20230613,43871,15306147560750,2132788439250,43015,111167100,124224300
CC_HNX-INDEX,20230613,54835,0,0,60274,169810100,187645500
CC_VNINDEX,20230612,37449,13663853062750,1604030937250,35441,92786800,104233700
CC_HNX-INDEX,20230612,57140,1743597715200,399744275000,50986,165458000,160360500
CC_VNINDEX,20230609,52687,15081028546050,1445746453950,38337,191751400,161811700
CC_HNX-INDEX,20230609,67929,1806546437800,145389500000,48027,180943200,167624700
CC_VNINDEX,20230608,46337,21011332522900,2677683477100,44979,112612900,146827100
CC_HNX-INDEX,20230608,74318,2497155961300,153551090200,61688,180908400,227588700
CC_VNINDEX,20230607,41787,16516207866700,1566535133300,39107,108574000,122634800
CC_HNX-INDEX,20230607,60253,1825019140000,46170590000,58032,169519200,179307300
CC_VNINDEX,20230606,41297,14344845007600,1297611992400,35673,111488000,110951200
CC_HNX-INDEX,20230606,64116,1941903510200,255535589000,53576,197232600,184913000
CC_VNINDEX,20230605,42239,16315892538650,1244699461350,42839,105653400,130826700
CC_HNX-INDEX,20230605,56937,1628987447000,66659065000,55103,148669500,175816500
CC_VNINDEX,20230602,52904,16880795230200,1468589769800,48018,207972800,182302100
CC_HNX-INDEX,20230602,63073,1794653804100,75343330000,58901,172531600,196526700
CC_VNINDEX,20230601,46646,12900927632000,960165368000,37996,119020500,118093300
CC_HNX-INDEX,20230601,60753,1629262262100,20640560000,50931,175221500,168896800
CC_VNINDEX,20230531,44971,14101759935100,1716839064900,41389,132389300,132518300
CC_HNX-INDEX,20230531,64660,1896439245900,76979568200,58148,178567700,195396900
CC_VNINDEX,20230530,39539,13600095665050,2824047334950,38945,111710100,119742900
CC_HNX-INDEX,20230530,60166,1835789747200,251480362000,61066,158789100,182492400
CC_VNINDEX,20230529,36897,11644722847750,2106522152250,36633,109257400,108239200
CC_HNX-INDEX,20230529,54413,1790289072100,91740195700,57018,188853700,178980100
CC_VNINDEX,20230526,41048,9431778251250,1390539748750,45092,145243300,158429100
CC_HNX-INDEX,20230526,45920,1193122331100,162156698000,46865,130336700,144209800
CC_VNINDEX,20230525,30219,10567684678000,1114035322000,29085,86391600,95690900
CC_HNX-INDEX,20230525,54160,1511708189500,153943155500,45425,130553300,142420900
CC_VNINDEX,20230524,27522,11401194327800,2222966672200,30088,65512300,94447000
CC_HNX-INDEX,20230524,48084,1481912041200,24133084000,53559,136581700,171370700
CC_VNINDEX,20230523,31766,11892819964420,967993035580,34450,94538000,109498500
CC_HNX-INDEX,20230523,53675,1670625910100,40799340000,57443,156571600,185982600
CC_VNINDEX,20230522,29096,11015556496910,1516701503090,33516,91361900,95744500
CC_HNX-INDEX,20230522,48084,1238530325200,16230650400,46305,133746000,146733600
CC_VNINDEX,20230519,34638,10585117765980,2775913234020,35759,118458500,144442800
CC_HNX-INDEX,20230519,55700,1603059961700,39281559500,51523,142116300,166186600
CC_VNINDEX,20230518,29759,10252207973000,1486309027000,29120,89772400,91394000
CC_HNX-INDEX,20230518,52706,1420399641400,44573244000,46540,154849200,167213900
CC_VNINDEX,20230517,32473,11644536992800,1579410007200,31815,103634300,101849800
CC_HNX-INDEX,20230517,61000,1629011133800,21819814500,48267,169300400,187062000
CC_VNINDEX,20230516,30707,9638179507300,1584200492700,33009,88996600,100232700
CC_HNX-INDEX,20230516,53828,1414668241600,113160625600,46403,146646600,156061200
CC_VNINDEX,20230515,33134,12606979522800,951254477200,36458,86708800,107894600
CC_HNX-INDEX,20230515,57606,1566898000000,113161000000,54553,155050900,181890200
CC_VNINDEX,20230512,402705,11117592855100,856014144900,394463,1329711500,1416547700
CC_HNX-INDEX,20230512,62212,1545057577100,43036340800,50163,178743000,176910300
CC_VNINDEX,20230511,393781,10795117849740,735576150260,393656,1282067600,1407102100
CC_HNX-INDEX,20230511,60879,1714281241500,271054360000,58317,177158000,192127600
CC_VNINDEX,20230510,348171,9830032229450,1321923770550,368979,1251806000,1320189100
CC_HNX-INDEX,20230510,56136,1504490492000,200698900000,55257,193184800,179472400
CC_VNINDEX,20230509,322089,8040737321050,1297261678950,331819,976213700,1114453100
CC_HNX-INDEX,20230509,46879,1176160382300,69104982000,47236,129480100,165248800
CC_VNINDEX,20230508,339127,9352894205850,1428422794150,313781,1112925100,1148963500
CC_HNX-INDEX,20230508,48775,1176160382300,82364200000,51948,175696800,190468300
CC_VNINDEX,20230505,317149,6891876684850,2410752315150,264871,925379000,963862000
CC_HNX-INDEX,20230505,44388,973698319100,71212993180,40049,113791200,152376700
CC_VNINDEX,20230504,359975,9259103608470,1236420391530,283735,1078206100,1081630400
CC_HNX-INDEX,20230504,45919,1253386133100,34222800000,43522,130851900,163418500
CC_VNINDEX,20230428,0,9308328542400,973266457600,0,0,0
CC_HNX-INDEX,20230428,39483,1061391507800,77799392000,44913,127182300,152767300
CC_VNINDEX,20230427,306199,7600151998910,1088931001090,322324,944213300,1034571600
CC_HNX-INDEX,20230427,37598,947192130200,33904430000,44810,115880600,149891200
CC_VNINDEX,20230426,0,7520085677460,2018904322540,0,0,0
CC_HNX-INDEX,20230426,47341,853791326200,101428014400,38998,114312200,132756800
CC_VNINDEX,20230425,332585,8456243066800,822518933200,287876,920646800,1038121500
CC_HNX-INDEX,20230425,52855,1128053420900,49436929600,50135,126707900,168480500
CC_VNINDEX,20230424,321205,7199739411700,1790167588300,244524,917258900,910479300
CC_HNX-INDEX,20230424,43906,765267783600,63931800000,42849,105977400,141232200
CC_VNINDEX,20230421,344670,8838176324700,649399675300,284370,959320900,1065065000
CC_HNX-INDEX,20230421,55507,1221328338900,52341250600,56287,137725300,177123000
CC_VNINDEX,20230420,280105,5636527101850,931856898150,209733,758330300,781938100
CC_HNX-INDEX,20230420,51623,856875612500,210538820000,43390,122600800,133372800
CC_VNINDEX,20230419,0,8609417083000,989188917000,0,0,0
CC_HNX-INDEX,20230419,48633,891741509400,52280200000,49909,99992100,148823700
CC_VNINDEX,20230418,318574,8462260685980,941857314020,275794,1006370300,1037535600
CC_HNX-INDEX,20230418,52556,1072181428700,325546122000,44398,128557100,134566100
CC_VNINDEX,20230417,297035,6714600020500,1227102979500,226663,917764100,855859800
CC_HNX-INDEX,20230417,47654,722246337200,118659957400,35372,104132400,116865000
CC_VNINDEX,20230414,441932,11983772443350,1342172556650,339918,1301779600,1474277200
CC_HNX-INDEX,20230414,72594,1542846151400,43509369600,54109,152310400,187445300
CC_VNINDEX,20230413,400578,10048055763200,1389014236800,320033,1164194200,1302897000
CC_HNX-INDEX,20230413,59377,1217921263500,53204090000,53162,143683000,160372100
CC_UPCOM-INDEX,20230412,27556,484438000000,0,32291,68592200,86309100
CC_VNINDEX,20230412,27556,11237905469400,1415310530600,32291,68592200,86309100
CC_HNX-INDEX,20230412,46668,1282787000000,61242000000,50366,145179900,167432200
CC_VNINDEX,20230411,408117,10352277115400,1239073884600,320973,1284607200,1251661800
CC_HNX-INDEX,20230411,78530,1654636078000,54108458600,59783,168973200,171889800
CC_VNINDEX,20230410,426106,13080329840400,1975782159600,390202,1390019500,1549610700
CC_HNX-INDEX,20230410,79785,0,209756900000,71042,203466100,211738700
CC_VNINDEX,20230407,55982,9555431695400,1226986304600,48247,170884100,166313300
CC_HNX-INDEX,20230407,55982,1427477764300,100099870000,48247,170884100,166313300
CC_VNINDEX,20230406,462314,14836035666000,953643334000,461704,1556480200,1755480700
CC_HNX-INDEX,20230406,76857,2089618759200,49984020000,84318,187581300,222515600
CC_VNINDEX,20230405,405538,11435913879500,1430416120500,368374,1350986400,1374062400
CC_HNX-INDEX,20230405,67326,1548405872400,74322000000,64271,176402300,177504900
CC_VNINDEX,20230404,375656,12386775698900,1102135301100,406872,1420727500,1437269900
CC_HNX-INDEX,20230404,55828,1281216587500,51698320000,63765,146456300,163713800
CC_VNINDEX,20230403,351226,12983241501000,1190811499000,387880,1390348200,1349608800
CC_HNX-INDEX,20230403,56502,1454750293100,137269920000,67126,149622300,162844800
CC_VNINDEX,20230331,339465,10498838000000,1330454545000,334880,1056950500,1168797200
CC_HNX-INDEX,20230331,49124,1109337674200,86647340000,51361,124297600,141955600
CC_VNINDEX,20230330,314380,9656121179300,1386642820700,348366,1002352200,1278075500
CC_HNX-INDEX,20230330,46130,992930381100,38159900000,55551,106129300,153895500
CC_VNINDEX,20230329,266963,7305174866200,995886133800,262487,839088200,923899200
CC_HNX-INDEX,20230329,42199,681101090300,119810640000,35952,92122300,107636900
CC_VNINDEX,20230328,302526,9714652105510,1492392894490,350820,1036757700,1259954700
CC_HNX-INDEX,20230328,45842,980704276000,135819500000,51111,104415300,141209000
CC_VNINDEX,20230327,274121,8430341202000,1285317798000,305006,994106000,1048252200
CC_HNX-INDEX,20230327,40302,832393649600,78216030000,42855,101825900,122496800
CC_VNINDEX,20230324,273154,8145961891000,1296344109000,314766,957354800,1108538000
CC_HNX-INDEX,20230324,43460,956883244300,14406050000,52294,102258000,134044000
CC_VNINDEX,20230323,248289,6539989428000,1249112572000,220627,784491800,780208800
CC_HNX-INDEX,20230323,40511,598938988400,75562350000,34575,91152600,98063200
CC_VNINDEX,20230322,208086,7063542576000,1584120424000,263322,721006800,907910700
CC_HNX-INDEX,20230322,35559,727843586400,201758692900,44381,75916300,110130600
